,Unnamed: 0,participant,block,trial,direction,start_pos,start_pos_deg,t_start,t_end,stop_pos,stop_pos_deg,pos_pressed,pos_pressed_deg,error,error_deg,rt
100,100,P18,8,7,1,-450.0,-12.60412912808349,903.9084153660006,904.2582920749992,126.0,3.5291561558633773,140.0,3.9212846176259744,14.0,0.3921284617625974,-0.2371730280010524
103,103,P18,8,3,1,-450.0,-12.60412912808349,0.0,920.6252066460002,-42.0,-1.1763853852877924,-74.0,-2.072679012173729,-32.0,-0.896293626885937,-0.1200590690004901
107,107,P18,8,4,1,-450.0,-12.60412912808349,942.5424348060004,942.5256735219992,0.0,0.0,9.0,0.2520825825616697,9.0,0.2520825825616697,-0.3696764850010368
108,108,P18,8,2,1,-450.0,-12.60412912808349,0.0,947.925772814,-84.0,-2.3527707705755847,-129.0,-3.613183683383933,-45.0,-1.2604129128083488,-0.1865019039996696
109,109,P18,8,5,1,-450.0,-12.60412912808349,953.3757694819996,953.492454239,42.0,1.1763853852877924,0.0,0.0,-42.0,-1.1763853852877924,-0.2030269080005382
111,111,P18,8,1,1,-450.0,-12.60412912808349,0.0,963.9093101260004,-126.0,-3.5291561558633773,-138.0,-3.8652662659456034,-12.0,-0.3361101100822264,-0.269758479000302
112,112,P18,9,6,1,-450.0,-12.60412912808349,999.0432039009992,999.2764026379992,84.0,2.3527707705755847,78.0,2.1847157155344714,-6.0,-0.1680550550411132,-0.269525286001226
113,113,P18,9,2,1,-450.0,-12.60412912808349,0.0,1004.5933283680006,-84.0,-2.3527707705755847,-124.0,-3.473137804183006,-40.0,-1.1203670336074214,-0.5027874699990207
114,114,P18,9,7,1,-450.0,-12.60412912808349,1010.3769380020004,1010.7265255559996,126.0,3.5291561558633773,138.0,3.8652662659456034,12.0,0.3361101100822264,-0.3699678749999293
118,118,P18,9,3,1,-450.0,-12.60412912808349,0.0,1033.460341631,-42.0,-1.1763853852877924,-66.0,-1.8486056054522453,-24.0,-0.6722202201644528,-0.1708722809999017
120,120,P18,9,4,1,-450.0,-12.60412912808349,1043.9439161289993,1043.9270806429995,0.0,0.0,-40.0,-1.1203670336074214,-40.0,-1.1203670336074214,-0.0533767420001822
122,122,P18,9,1,1,-450.0,-12.60412912808349,0.0,1054.810540052,-126.0,-3.5291561558633773,-133.0,-3.725220386744676,-7.0,-0.1960642308812987,-0.5533777960008592
124,124,P18,9,5,1,-450.0,-12.60412912808349,1066.0106783850006,1066.1273522129995,42.0,1.1763853852877924,-38.0,-1.06434868192705,-80.0,-2.240734067214843,-0.0868540390001726
126,126,P18,10,4,1,-450.0,-12.60412912808349,1092.8120600170005,1092.7952538419995,0.0,0.0,-45.0,-1.2604129128083488,-45.0,-1.2604129128083488,-0.4702715760013234
128,128,P18,10,5,1,-450.0,-12.60412912808349,1104.294766215,1104.4114768100007,42.0,1.1763853852877924,20.0,0.5601835168037107,-22.0,-0.6162018684840816,-0.203065529000014
131,131,P18,10,2,1,-450.0,-12.60412912808349,0.0,1120.1116753099996,-84.0,-2.3527707705755847,-120.0,-3.361101100822264,-36.0,-1.008330330246679,-0.3529437930010317
133,133,P18,10,6,1,-450.0,-12.60412912808349,1131.061950788,1131.294990073,84.0,2.3527707705755847,45.0,1.2604129128083488,-39.0,-1.0923578577672357,-0.4203218389993708
134,134,P18,10,1,1,-450.0,-12.60412912808349,0.0,1136.6285388119995,-126.0,-3.5291561558633773,-125.0,-3.501146980023192,1.0,0.0280091758401855,-0.3697985720009455
136,136,P18,10,7,1,-450.0,-12.60412912808349,1147.662061306999,1148.012136075,126.0,3.5291561558633773,105.0,2.940963463219481,-21.0,-0.5881926926438962,-0.5032100919997902
138,138,P18,10,3,1,-450.0,-12.60412912808349,0.0,1159.4457057359996,-42.0,-1.1763853852877924,-92.0,-2.576844177297069,-50.0,-1.4004587920092766,-0.0693381590008357
140,140,P18,11,2,1,-450.0,-12.60412912808349,0.0,1184.6964857250005,-84.0,-2.3527707705755847,-129.0,-3.613183683383933,-45.0,-1.2604129128083488,-0.4529932459990959
142,142,P18,11,7,1,-450.0,-12.60412912808349,1196.2468524510004,1196.597133788,126.0,3.5291561558633773,132.0,3.6972112109044906,6.0,0.1680550550411132,0.0641813050006021
149,149,P18,11,5,1,-450.0,-12.60412912808349,1234.196625995999,1234.3132880049998,42.0,1.1763853852877924,28.0,0.7842569235251949,-14.0,-0.3921284617625974,-0.4034195170006569
150,150,P18,11,6,1,-450.0,-12.60412912808349,1239.9802059699996,1240.213588008999,84.0,2.3527707705755847,46.0,1.2884220886485345,-38.0,-1.06434868192705,-0.2529059470016364
151,151,P18,11,3,1,-450.0,-12.60412912808349,0.0,1245.613444528999,-42.0,-1.1763853852877924,-89.0,-2.492816649776512,-47.0,-1.31643126448872,-0.0367322500005684
152,152,P18,11,1,1,-450.0,-12.60412912808349,0.0,1250.5636762739996,-126.0,-3.5291561558633773,-134.0,-3.7532295625848615,-8.0,-0.2240734067214842,-0.319702562999737
153,153,P18,11,4,1,-450.0,-12.60412912808349,1256.1471459450004,1256.1306391529995,0.0,0.0,-87.0,-2.436798298096141,-87.0,-2.436798298096141,-0.1859283850008068
156,156,P18,12,5,1,-450.0,-12.60412912808349,1297.4815346689993,1297.598331313,42.0,1.1763853852877924,14.0,0.3921284617625974,-28.0,-0.7842569235251949,-0.4864285860003292
157,157,P18,12,2,1,-450.0,-12.60412912808349,0.0,1303.1322516439996,-84.0,-2.3527707705755847,-119.0,-3.3330919249820785,-35.0,-0.9803211544064936,-0.4189376499998616
159,159,P18,12,3,1,-450.0,-12.60412912808349,0.0,1313.947737266999,-42.0,-1.1763853852877924,-114.0,-3.1930460457811503,-72.0,-2.016660660493358,-0.2371035770011076
161,161,P18,12,7,1,-450.0,-12.60412912808349,1324.8649798450006,1325.2147293420005,126.0,3.5291561558633773,66.0,1.8486056054522453,-60.0,-1.680550550411132,0.2131729900011123
163,163,P18,12,6,1,-450.0,-12.60412912808349,1336.598424062,1336.831502518,84.0,2.3527707705755847,54.0,1.5124954953700187,-30.0,-0.840275275205566,-0.2701839559995278
165,165,P18,12,4,1,-450.0,-12.60412912808349,1347.8984679490004,1347.8819299259994,0.0,0.0,-69.0,-1.9326331329728017,-69.0,-1.9326331329728017,-0.3363561550013401
166,166,P18,12,1,1,-450.0,-12.60412912808349,0.0,1353.1318559350002,-126.0,-3.5291561558633773,-141.0,-3.94929379346616,-15.0,-0.420137637602783,-0.2535597240002971
0,0,P19,1,5,1,-450.0,-12.60412912808349,99.00780737999958,99.124349574,42.0,1.1763853852877924,47.0,1.31643126448872,5.0,0.1400458792009276,-0.8735709860002316
1,1,P19,1,3,1,-450.0,-12.60412912808349,0.0,105.29107618499984,-42.0,-1.1763853852877924,-62.0,-1.736568902091503,-20.0,-0.5601835168037107,-0.5067037030003121
3,3,P19,1,4,1,-450.0,-12.60412912808349,117.22371556500002,117.20698538799934,0.0,0.0,9.0,0.2520825825616697,9.0,0.2520825825616697,-0.4739837630004331
6,6,P19,1,1,1,-450.0,-12.60412912808349,0.0,134.7408288480001,-126.0,-3.5291561558633773,-148.0,-4.145358024347458,-22.0,-0.6162018684840816,-0.6567013579997365
7,7,P19,1,2,1,-450.0,-12.60412912808349,0.0,140.5575588339998,-84.0,-2.3527707705755847,-136.0,-3.809247914265233,-52.0,-1.4564771436896478,-0.5734626729999945
8,8,P19,1,6,1,-450.0,-12.60412912808349,146.5238530939996,146.75725522799985,84.0,2.3527707705755847,-9.0,-0.2520825825616697,-93.0,-2.6048533531372544,-0.457349659999636
13,13,P19,1,7,1,-450.0,-12.60412912808349,175.85787848899963,176.2074859179993,126.0,3.5291561558633773,-2.0,-0.056018351680371,-128.0,-3.585174507543748,-0.2739390920005462
14,14,P19,2,3,1,-450.0,-12.60412912808349,0.0,228.10735158699936,-42.0,-1.1763853852877924,-105.0,-2.940963463219481,-63.0,-1.7645780779316886,-0.4744281340008456
15,15,P19,2,1,1,-450.0,-12.60412912808349,0.0,233.6406677469995,-126.0,-3.5291561558633773,-150.0,-4.201376376027829,-24.0,-0.6722202201644528,-0.440524240000741
16,16,P19,2,4,1,-450.0,-12.60412912808349,239.49142858100004,239.47368587099936,0.0,0.0,-77.0,-2.156706539694286,-77.0,-2.156706539694286,-0.4408933530003196
17,17,P19,2,5,1,-450.0,-12.60412912808349,245.3240392939997,245.44070388899945,42.0,1.1763853852877924,-59.0,-1.6525413745709463,-101.0,-2.828926759858738,-1.057903502000045
18,18,P19,2,7,1,-450.0,-12.60412912808349,251.89041808299956,252.2407971799994,126.0,3.5291561558633773,15.0,0.420137637602783,-111.0,-3.1090185182605943,-0.4579089380004006
23,23,P19,2,6,1,-450.0,-12.60412912808349,280.456542633,280.6906001589996,84.0,2.3527707705755847,-13.0,-0.3641192859224119,-97.0,-2.7168900564979968,-0.8077361020004901
24,24,P19,2,2,1,-450.0,-12.60412912808349,0.0,286.67404711400013,-84.0,-2.3527707705755847,-142.0,-3.977302969306345,-58.0,-1.6245321987307606,-1.0410231420000855
28,28,P19,3,6,1,-450.0,-12.60412912808349,327.53950236699984,327.7730561299996,84.0,2.3527707705755847,-28.0,-0.7842569235251949,-112.0,-3.13702769410078,-0.2914994360007767
29,29,P19,3,7,1,-450.0,-12.60412912808349,333.4733045789999,333.823636616,126.0,3.5291561558633773,-7.0,-0.1960642308812987,-133.0,-3.725220386744676,-0.4239129469997351
30,30,P19,3,1,1,-450.0,-12.60412912808349,0.0,339.290172129,-126.0,-3.5291561558633773,-152.0,-4.2573947277082,-26.0,-0.7282385718448239,-0.5743174829995041
32,32,P19,3,3,1,-450.0,-12.60412912808349,0.0,351.3068111779994,-42.0,-1.1763853852877924,-121.0,-3.389110276662449,-79.0,-2.212724891374657,-0.5412861320000957
34,34,P19,3,2,1,-450.0,-12.60412912808349,0.0,363.5231226209999,-84.0,-2.3527707705755847,-155.0,-4.341422255228757,-71.0,-1.9886514846531724,-0.8075146070004848
39,39,P19,3,5,1,-450.0,-12.60412912808349,392.37413822799954,392.4911606679998,42.0,1.1763853852877924,-35.0,-0.9803211544064936,-77.0,-2.156706539694286,0.0100896719995944
41,41,P19,3,4,1,-450.0,-12.60412912808349,403.6064422579993,403.589650078,0.0,0.0,-59.0,-1.6525413745709463,-59.0,-1.6525413745709463,-0.4409124519997931
44,44,P19,4,5,1,-450.0,-12.60412912808349,471.0402594019997,471.1570597760001,42.0,1.1763853852877924,-65.0,-1.8205964296120596,-107.0,-2.996981814899852,-0.1906924069999149
47,47,P19,4,6,1,-450.0,-12.60412912808349,487.9571897549995,488.1905502929994,84.0,2.3527707705755847,-15.0,-0.420137637602783,-99.0,-2.772908408178368,-0.6908916460006367
48,48,P19,4,3,1,-450.0,-12.60412912808349,0.0,494.17309571499936,-42.0,-1.1763853852877924,-126.0,-3.5291561558633773,-84.0,-2.3527707705755847,-0.1578384690001257
51,51,P19,4,1,1,-450.0,-12.60412912808349,0.0,510.2733898919996,-126.0,-3.5291561558633773,-156.0,-4.369431431068943,-30.0,-0.840275275205566,-0.6903015349998896
52,52,P19,4,4,1,-450.0,-12.60412912808349,516.3737255440001,516.3566857329997,0.0,0.0,-95.0,-2.660871704817626,-95.0,-2.660871704817626,-0.3240416030002961
54,54,P19,4,2,1,-450.0,-12.60412912808349,0.0,526.9562279189995,-84.0,-2.3527707705755847,-131.0,-3.6692020350643046,-47.0,-1.31643126448872,-0.1585124570001426
55,55,P19,4,7,1,-450.0,-12.60412912808349,532.5229059959993,532.873648535,126.0,3.5291561558633773,-37.0,-1.0363395060868643,-163.0,-4.565495661950242,0.0085499400001936
59,59,P19,5,5,1,-450.0,-12.60412912808349,2142.6405198019997,2142.756301595,42.0,1.1763853852877924,-86.0,-2.408789122255956,-128.0,-3.585174507543748,-0.6739511349996974
60,60,P19,5,3,1,-450.0,-12.60412912808349,0.0,2148.723044363,-42.0,-1.1763853852877924,-123.0,-3.4451286283428204,-81.0,-2.2687432430550283,0.0749840879998373
61,61,P19,5,2,1,-450.0,-12.60412912808349,0.0,2153.823370216,-84.0,-2.3527707705755847,-139.0,-3.893275441785789,-55.0,-1.5405046712102042,0.0920112509993487
62,62,P19,5,7,1,-450.0,-12.60412912808349,2159.140139175,2159.4899254819998,126.0,3.5291561558633773,-7.0,-0.1960642308812987,-133.0,-3.725220386744676,0.0762716199997157
63,63,P19,5,4,1,-450.0,-12.60412912808349,2164.823431656,2164.807112673,0.0,0.0,-118.0,-3.305082749141893,-118.0,-3.305082749141893,-0.1566977229995245
67,67,P19,5,1,1,-450.0,-12.60412912808349,0.0,2185.3409243339997,-126.0,-3.5291561558633773,-154.0,-4.313413079388572,-28.0,-0.7842569235251949,-0.2736333500006367
68,68,P19,5,6,1,-450.0,-12.60412912808349,2191.024382214,2191.257743642,84.0,2.3527707705755847,-46.0,-1.2884220886485345,-130.0,-3.641192859224119,-0.0235257550002643
70,70,P19,6,2,1,-450.0,-12.60412912808349,0.0,2249.822814816,-84.0,-2.3527707705755847,-132.0,-3.6972112109044906,-48.0,-1.3444404403289056,0.2580283190000045
74,74,P19,6,1,1,-450.0,-12.60412912808349,0.0,2270.408157731,-126.0,-3.5291561558633773,-155.0,-4.341422255228757,-29.0,-0.8122660993653803,-0.0734025920000931
75,75,P19,6,4,1,-450.0,-12.60412912808349,2275.890350107,2275.873579992,0.0,0.0,-93.0,-2.6048533531372544,-93.0,-2.6048533531372544,0.0587228489994231
77,77,P19,6,7,1,-450.0,-12.60412912808349,2286.0911193019992,2286.4418105669997,126.0,3.5291561558633773,-22.0,-0.6162018684840816,-148.0,-4.145358024347458,0.1268549719998191
78,78,P19,6,3,1,-450.0,-12.60412912808349,0.0,2291.60893695,-42.0,-1.1763853852877924,-130.0,-3.641192859224119,-88.0,-2.4648074739363266,-0.1560279579998678
80,80,P19,6,5,1,-450.0,-12.60412912808349,2302.424402905,2302.541255645,42.0,1.1763853852877924,-61.0,-1.7085597262513177,-103.0,-2.8849451115391096,0.1099767850000716
83,83,P19,6,6,1,-450.0,-12.60412912808349,2318.441064777,2318.6744270049994,84.0,2.3527707705755847,-36.0,-1.008330330246679,-120.0,-3.361101100822264,0.0936911699991469
86,86,P19,7,4,1,-450.0,-12.60412912808349,2401.840319365,2401.8232505099995,0.0,0.0,-85.0,-2.38077994641577,-85.0,-2.38077994641577,-0.2744664640003975
88,88,P19,7,5,1,-450.0,-12.60412912808349,2413.373268382,2413.490143674,42.0,1.1763853852877924,-1.0,-0.0280091758401855,-43.0,-1.2043945611279778,0.0592256740001175
91,91,P19,7,2,1,-450.0,-12.60412912808349,0.0,2430.006538817,-84.0,-2.3527707705755847,-121.0,-3.389110276662449,-37.0,-1.0363395060868643,0.0919962779998968
92,92,P19,7,3,1,-450.0,-12.60412912808349,0.0,2435.206442117,-42.0,-1.1763853852877924,-99.0,-2.772908408178368,-57.0,-1.5965230228905751,-0.157849516999704
94,94,P19,7,1,1,-450.0,-12.60412912808349,0.0,2445.823502477,-126.0,-3.5291561558633773,-156.0,-4.369431431068943,-30.0,-0.840275275205566,-0.124513248999392
96,96,P19,7,7,1,-450.0,-12.60412912808349,2456.5391061909995,2456.88981341,126.0,3.5291561558633773,-23.0,-0.6442110443242672,-149.0,-4.173367200187644,0.0431646580000233
97,97,P19,7,6,1,-450.0,-12.60412912808349,2462.256998583,2462.490397254,84.0,2.3527707705755847,-65.0,-1.8205964296120596,-149.0,-4.173367200187644,0.1594953759995405
98,98,P19,8,1,1,-450.0,-12.60412912808349,0.0,2503.9734319849995,-126.0,-3.5291561558633773,-148.0,-4.145358024347458,-22.0,-0.6162018684840816,0.1926218879998487
99,99,P19,8,2,1,-450.0,-12.60412912808349,0.0,2508.939661436,-84.0,-2.3527707705755847,-136.0,-3.809247914265233,-52.0,-1.4564771436896478,0.1089903769998272
101,101,P19,8,7,1,-450.0,-12.60412912808349,2519.373411561,2519.722851504,126.0,3.5291561558633773,-52.0,-1.4564771436896478,-178.0,-4.985633299553024,-0.4248127420005403
102,102,P19,8,5,1,-450.0,-12.60412912808349,2525.540223333,2525.6567893169995,42.0,1.1763853852877924,-79.0,-2.212724891374657,-121.0,-3.389110276662449,-0.2578940729999885
105,105,P19,8,3,1,-450.0,-12.60412912808349,0.0,2543.089723041,-42.0,-1.1763853852877924,-120.0,-3.361101100822264,-78.0,-2.1847157155344714,0.0592849439999554
109,109,P19,8,4,1,-450.0,-12.60412912808349,2563.523217995,2563.5066110479997,0.0,0.0,-84.0,-2.3527707705755847,-84.0,-2.3527707705755847,0.1587363009994078
110,110,P19,8,6,1,-450.0,-12.60412912808349,2568.757069941,2568.990298043,84.0,2.3527707705755847,-55.0,-1.5405046712102042,-139.0,-3.893275441785789,0.0426363859996854
112,112,P19,9,2,1,-450.0,-12.60412912808349,0.0,2597.6393764649997,-84.0,-2.3527707705755847,-142.0,-3.977302969306345,-58.0,-1.6245321987307606,-0.5411664740004198
114,114,P19,9,1,1,-450.0,-12.60412912808349,0.0,2608.822727577,-126.0,-3.5291561558633773,-154.0,-4.313413079388572,-28.0,-0.7842569235251949,-0.6922430640006496
116,116,P19,9,7,1,-450.0,-12.60412912808349,2620.839526122,2621.1895517719995,126.0,3.5291561558633773,-7.0,-0.1960642308812987,-133.0,-3.725220386744676,-0.2077919810008097
118,118,P19,9,4,1,-450.0,-12.60412912808349,2632.539818048,2632.523434052,0.0,0.0,-117.0,-3.2770735733017067,-117.0,-3.2770735733017067,-0.0243424169993886
121,121,P19,9,3,1,-450.0,-12.60412912808349,0.0,2649.923494152,-42.0,-1.1763853852877924,-134.0,-3.7532295625848615,-92.0,-2.576844177297069,0.2264152199995805
122,122,P19,9,5,1,-450.0,-12.60412912808349,2655.1055645549995,2655.2231161189998,42.0,1.1763853852877924,-70.0,-1.9606423088129872,-112.0,-3.13702769410078,-0.1736532120003175
123,123,P19,9,6,1,-450.0,-12.60412912808349,2660.806477264,2661.039933927,84.0,2.3527707705755847,-69.0,-1.9326331329728017,-153.0,-4.285403903548386,-0.7739857450005729
126,126,P19,10,4,1,-450.0,-12.60412912808349,2704.3401543089994,2704.322888868,0.0,0.0,-88.0,-2.4648074739363266,-88.0,-2.4648074739363266,-0.0083197260000815
127,127,P19,10,7,1,-450.0,-12.60412912808349,2709.723125873,2710.0727621589995,126.0,3.5291561558633773,-42.0,-1.1763853852877924,-168.0,-4.705541541151169,0.2250812949996543
128,128,P19,10,5,1,-450.0,-12.60412912808349,2715.240205593,2715.357026713,42.0,1.1763853852877924,-74.0,-2.072679012173729,-116.0,-3.249064397461521,0.0422218089997841
133,133,P19,10,2,1,-450.0,-12.60412912808349,0.0,2743.539407077,-84.0,-2.3527707705755847,-136.0,-3.809247914265233,-52.0,-1.4564771436896478,-0.2583097979995727
136,136,P19,10,6,1,-450.0,-12.60412912808349,2759.907002341999,2760.1399759359992,84.0,2.3527707705755847,-69.0,-1.9326331329728017,-153.0,-4.285403903548386,-0.2905662170005598
137,137,P19,10,1,1,-450.0,-12.60412912808349,0.0,2765.490885809,-126.0,-3.5291561558633773,-144.0,-4.033321320986716,-18.0,-0.5041651651233395,-0.0904618989998198
138,138,P19,10,3,1,-450.0,-12.60412912808349,0.0,2770.874465847999,-42.0,-1.1763853852877924,-136.0,-3.809247914265233,-94.0,-2.63286252897744,-0.4409348620001765
142,142,P19,11,2,1,-450.0,-12.60412912808349,0.0,2810.873502399,-84.0,-2.3527707705755847,-141.0,-3.94929379346616,-57.0,-1.5965230228905751,-0.1747581509998781
145,145,P19,11,4,1,-450.0,-12.60412912808349,2826.3567713640005,2826.339484687,0.0,0.0,-88.0,-2.4648074739363266,-88.0,-2.4648074739363266,0.2755131849999088
147,147,P19,11,6,1,-450.0,-12.60412912808349,2836.856459243,2837.090387602,84.0,2.3527707705755847,-44.0,-1.2324037369681633,-128.0,-3.585174507543748,0.2092750159999923
148,148,P19,11,3,1,-450.0,-12.60412912808349,0.0,2842.157035568,-42.0,-1.1763853852877924,-112.0,-3.13702769410078,-70.0,-1.9606423088129872,0.0430509610005174
149,149,P19,11,1,1,-450.0,-12.60412912808349,0.0,2847.173898232999,-126.0,-3.5291561558633773,-152.0,-4.2573947277082,-26.0,-0.7282385718448239,0.1097459179991346
150,150,P19,11,5,1,-450.0,-12.60412912808349,2852.473251215999,2852.58997144,42.0,1.1763853852877924,-75.0,-2.1006881880139145,-117.0,-3.2770735733017067,0.1091987600002539
152,152,P19,11,7,1,-450.0,-12.60412912808349,2864.5067424930003,2864.857641841,126.0,3.5291561558633773,-33.0,-0.9243028027261226,-159.0,-4.453458958589499,-0.088817872000618
157,157,P19,12,2,1,-450.0,-12.60412912808349,0.0,2907.789128978,-84.0,-2.3527707705755847,-145.0,-4.061330496826902,-61.0,-1.7085597262513177,-0.0258298939997985
159,159,P19,12,3,1,-450.0,-12.60412912808349,0.0,2918.1894898909995,-42.0,-1.1763853852877924,-113.0,-3.165036869940965,-71.0,-1.9886514846531724,-0.5573917680003433
161,161,P19,12,4,1,-450.0,-12.60412912808349,2929.256021096,2929.2393081440005,0.0,0.0,-80.0,-2.240734067214843,-80.0,-2.240734067214843,0.0750724910003555
162,162,P19,12,1,1,-450.0,-12.60412912808349,0.0,2934.206454453999,-126.0,-3.5291561558633773,-155.0,-4.341422255228757,-29.0,-0.8122660993653803,0.0096234739985447
163,163,P19,12,7,1,-450.0,-12.60412912808349,2939.59013945,2939.939559799999,126.0,3.5291561558633773,-22.0,-0.6162018684840816,-148.0,-4.145358024347458,-0.2573329860015292
164,164,P19,12,6,1,-450.0,-12.60412912808349,2945.589596267999,2945.8234988019994,84.0,2.3527707705755847,-73.0,-2.044669836333544,-157.0,-4.397440606909128,-0.3076902639995751
165,165,P19,12,5,1,-450.0,-12.60412912808349,2951.5405287350004,2951.657199903,42.0,1.1763853852877924,-27.0,-0.7562477476850094,-69.0,-1.9326331329728017,0.3093150499998955
1,1,P20,1,6,1,-450.0,-12.60412912808349,64.979899542,65.21326419399998,84.0,2.3527707705755847,-2.0,-0.056018351680371,-86.0,-2.408789122255956,-1.0840455490000522
2,2,P20,1,1,1,-450.0,-12.60412912808349,0.0,71.263485447,-126.0,-3.5291561558633773,-119.0,-3.3330919249820785,7.0,0.1960642308812987,-0.9843777449999608
3,3,P20,1,5,1,-450.0,-12.60412912808349,77.56377642299992,77.6802575779999,42.0,1.1763853852877924,-1.0,-0.0280091758401855,-43.0,-1.2043945611279778,-0.9013803830000596
6,6,P20,1,4,1,-450.0,-12.60412912808349,96.48081385299996,96.46376347899992,0.0,0.0,-53.0,-1.4844863195298332,-53.0,-1.4844863195298332,-0.6674870470001224
